name	title	country	host	date
PV267416.1	Influenza A virus (A/American black duck/Tennessee/141/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas rubripes	2024-11-21
PV267728.1	Influenza A virus (A/wood duck/Kansas/W24-1068B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aix sponsa	2024-12-16
PV242322.1	Influenza A virus (A/chicken/Germany-NI/2025AI00862/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Gallus gallus	2025-01-28
PV242330.1	Influenza A virus (A/Barnacle Goose/Germany-NI/2025AI00855/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Branta leucopsis	2025-01-17
PV242338.1	Influenza A virus (A/swan/Germany-ST/2025AI00861/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2025-01-24
PV242346.1	Influenza A virus (A/Barnacle Goose/Germany-NI/2025AI01244/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Branta leucopsis	2025-02-06
PV242354.1	Influenza A virus (A/wild goose/Germany-BY/2025AI01255/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anser sp.	2025-02-04
PV242362.1	Influenza A virus (A/chicken/Germany-MV/2025AI01260/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Gallus gallus	2025-02-07
PV242370.1	Influenza A virus (A/Grey Heron/Germany-ST/2025AI01274/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Ardea cinerea	2025-02-07
PV242378.1	Influenza A virus (A/Canada Goose/Germany-BY/2025AI01283/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Branta canadensis	2025-02-12
PV242386.1	Influenza A virus (A/swan/Germany-NW/2025AI00851/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2025-01-18
PP348220.1	Influenza A virus (A/Whooper_Swan/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea		2023-12-22
PP410100.1	Influenza A virus (A/Duck/Egypt/MN2/2018(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2018-04-XX
PP410101.1	Influenza A virus (A/Geese/Egypt/MN3/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anser	2022-06-XX
PP410103.1	Influenza A virus (A/Duck/Egypt/MN5/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2022-08-XX
PP348169.1	Influenza A virus (A/Whooper_Swan/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea		2023-12-08
PV212126.1	Influenza A virus (A/Duck/Bangladesh/CE-115-04-DA-02-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-15
PV212227.1	Influenza A virus (A/Duck/Bangladesh/CE-111-04-DA-06-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-17
PV212240.1	Influenza A virus (A/Duck/Bangladesh/CE-115-05-DA-04-DU-C/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-11-26
PV212263.1	Influenza A virus (A/Duck/Bangladesh/CE-111-06-DB-15-DU-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2023-01-31
PV212320.1	Influenza A virus (A/Duck/Bangladesh/CE-116-06-DA-05-DU-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2023-01-30
PV212575.1	Influenza A virus (A/Duck/PA/23-005844-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-02-20
PV212735.1	Influenza A virus (A/Duck/PA/23-006269-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-02-23
PV213423.1	Influenza A virus (A/goose/PA/23-005398-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-02-14
PV214183.1	Influenza A virus (A/Turkey/IN/25-000295-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-01-03
PV214743.1	Influenza A virus (A/cattle/CA/24-033482-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-10-29
PV215631.1	Influenza A virus (A/cattle/CA/24-037018-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-10-30
PV218241.1	Influenza A virus (A/Canada Goose/IL/25-000616-006-original/2025(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2025-XX-XX
PV218249.1	Influenza A virus (A/Canada Goose/IL/25-000616-007-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2025-XX-XX
PV218401.1	Influenza A virus (A/Turkey/OH/25-001057-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218489.1	Influenza A virus (A/Turkey/OH/25-001337-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218513.1	Influenza A virus (A/Turkey/OH/25-001339-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218545.1	Influenza A virus (A/Wood Duck/IL/25-001096-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aix sponsa	2025-XX-XX
PV218905.1	Influenza A virus (A/cattle/CA/25-001132-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2025-XX-XX
PV218977.1	Influenza A virus (A/chicken/CT/25-001332-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV218993.1	Influenza A virus (A/chicken/CT/25-001332-003-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV219001.1	Influenza A virus (A/chicken/FL/25-001073-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV219041.1	Influenza A virus (A/chicken/IN/25-001513-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV219049.1	Influenza A virus (A/chicken/KS/25-000969-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV219153.1	Influenza A virus (A/chicken/TN/25-001531-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV219169.1	Influenza A virus (A/goose/IL/25-001560-005-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2025-XX-XX
PV209706.1	Influenza A virus (A/Duck/Bangladesh/CE-116-04-DA-06-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-19
PV209775.1	Influenza A virus (A/Duck/Bangladesh/CE-111-05-DA-05-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-11-28
PP340458.1	Influenza A virus (A/duck/India/11CA04/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	India	Anatidae	2022-10-20
PP348118.1	Influenza A virus (A/Bean_goose/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anser fabalis	2023-12-21
PP426567.1	Influenza A virus (A/Nasua nasua/Uruguay/145M1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Nasua nasua	2023-05-04
PP426575.1	Influenza A virus (A/Nasua nasua/Uruguay/145M2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Nasua nasua	2023-05-04
PP426583.1	Influenza A virus (A/Nasua nasua/Uruguay/146M1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Nasua nasua	2023-05-05
PV187783.1	Influenza A virus (A/gull/Germany-HH/2024AI05044/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Laridae	2024-11-28
PV187799.1	Influenza A virus (A/turkey/Germany-MV/2024AI05071/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-06
PV187867.1	Influenza A virus (A/turkey/Germany-MV/2025AI00004/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-31
PV187891.1	Influenza A virus (A/chicken/Germany-SH/2025AI00031/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Gallus gallus	2025-01-06
PV187899.1	Influenza A virus (A/Eurasian Wigeon/Germany-SH/2025AI00038/2025(H5N1)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	Germany	Mareca penelope	2025-01-02
PV187907.1	Influenza A virus (A/turkey/Germany-NI/2025AI00175/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2025-01-11
PV187915.1	Influenza A virus (A/Barnacle Goose/Germany-NI/2024AI05053/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Branta leucopsis	2024-12-03
PV187923.1	Influenza A virus (A/Gadwall/Germany-MV/2024AI05048/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Mareca strepera	2024-12-02
PV187939.1	Influenza A virus (A/Indian Peafowl/Germany-BY/2024AI05162/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Pavo cristatus	2024-12-27
PV187947.1	Influenza A virus (A/Peregrine Falcon/Germany-BB/2024AI05139/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Falco peregrinus	2024-12-06
PV187955.1	Influenza A virus (A/White Stork/Germany-BY/2025AI00446/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Ciconia ciconia	2025-01-14
PV187979.1	Influenza A virus (A/turkey/Germany-BW/2025AI00222/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2025-01-12
PV187987.1	Influenza A virus (A/turkey/Germany-BY/2024AI05169/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-23
PV187995.1	Influenza A virus (A/turkey/Germany-NI/2024AI05038/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-11-28
PV188011.1	Influenza A virus (A/turkey/Germany-NI/2024AI05108/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-10
PV163093.1	Influenza A virus (A/Duck/Egypt/f76/2023(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2023-01-22
PV163164.1	Influenza A virus (A/Brown skua/Torgersen Island/o81-b82/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Antarctica	Stercorarius lonnbergi	2024-12-XX
PV159855.1	Influenza A virus (A/Turkey/IN/25-000295-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-01-03
PV160031.1	Influenza A virus (A/Turkey/OH/25-000542-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-01-04
PV161927.1	Influenza A virus (A/chicken/DE/25-000536-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-01-07
PV162263.1	Influenza A virus (A/chicken/OR/25-000540-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-01-05
PV162455.1	Influenza A virus (A/goose/MI/25-000481-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2025-01-03
PV124886.1	Influenza A virus (A/dairy cattle/Hong Kong/RG-DelNS1-p1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong		2024-05-XX
PV124894.1	Influenza A virus (A/dairy cattle/Hong Kong/RG-DelNS1-p10/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong		2024-05-XX
PV124974.1	Influenza A virus (A/mink/Hong Kong/RG-DelNS1-p1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong	Mustela lutreola	2024-05-XX
PV124994.1	Influenza A virus (A/mink/Hong Kong/RG-DelNS1-p10/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong	Mustela lutreola	2024-05-XX
PV125347.1	Influenza A virus (A/chicken/Egypt/RLQP-1-2025/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Gallus gallus	2025-01-22
PV112112.1	Influenza A virus (A/Larus michahellis/Triboltingen/V0433/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus michahellis	2024-12-06
PV112113.1	Influenza A virus (A/Larus michahellis/Schaffhausen/V0455/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus michahellis	2024-12-28
PV112122.1	Influenza A virus (A/Cygnus olor/Bruegg/V0004/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus olor	2025-01-05
PV112130.1	Influenza A virus (A/Larus argentatus/Ermatingen/V0010/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus argentatus	2025-01-01
PV112138.1	Influenza A virus (A/Larus argentatus/Muensterlingen/V0011/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus argentatus	2025-01-07
PV078273.1	Influenza A virus (A/chicken/United Kingdom/LexM/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	United Kingdom	Gallus gallus	2025-01-01
PV078494.1	Influenza A virus (A/Mallard/Alberta/36/2024(H5N5)) clone H5 segment 4 hemagglutinin (HA) gene, complete cds	Canada	Anas platyrhynchos	2024-08-14
PV071205.1	Influenza A virus (A/cattle/CA/24-027807-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-09-18
PV060257.1	Influenza A virus (A/cattle/CA/24-032283-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-10-25
MW663772.1	Influenza A virus (A/goose/China/M10/2016(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	China	Anatidae	2016-01-XX
PP502509.1	Influenza A virus (A/rosy-billed pochard/Argentina/CIP112-3449/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Argentina	Netta peposaca	2017-06-14
PV033329.1	Influenza A virus (A/England/0480160/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	United Kingdom	Homo sapiens	2025-01-XX
PV018759.1	Influenza A virus (A/duck/Egypt/ElSharquia-1-H5N1-2023/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2023-01-01
PV018760.1	Influenza A virus (A/duck/Egypt/ElMina-2-H5N1-2024/2024(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2024-01-10
PV018810.1	Influenza A virus (A/duck/Egypt/ElSharquia-1-H5N8-2023/2023(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2023-01-05
PV018811.1	Influenza A virus (A/duck/Egypt/ElDakhlia-2-H5N8-2024/2024(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2024-02-03
PV018812.1	Influenza A virus (A/duck/Egypt/ElMina-3-H5N8-2024/2024(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2024-02-20
PV017774.1	Influenza A virus (A/broilers/Egypt/NVH5N1A/2023(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	Egypt		2023-01-20
PV017775.1	Influenza A virus (A/broliers/Egypt/NVH5N1B/2024(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	Egypt		2024-01-12
PQ898024.1	Influenza A virus (A/Mink/Spain/22VIR12774-14_3869-3-recombinant/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Spain	Mustela lutreola	2024-04-25
PQ892998.1	Influenza A virus (A/chicken/OR/24-035148-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2024-11-18
PQ895229.1	Influenza A virus (A/chicken, Layers/Erbil/B1-21, H5N2/2021(H5N2)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2021-02-07
PQ895259.1	Influenza A virus (A/chicken, Layers/Erbil/B2-21, H5N2/2021(H5N2)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2021-02-10
PQ881959.1	Influenza A virus (A/Duck/Vientiane/C2422/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-07-17
PQ881967.1	Influenza A virus (A/Duck/Vientiane/C2431/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-07-17
PQ881975.1	Influenza A virus (A/Duck/Vientiane/C4369/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-12-15
PQ835770.1	Influenza A virus (A/chicken, Layers/Erbil/B1-24, H5N1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2024-01-09
PQ828637.1	Influenza A virus (A/cattle/CA/24-028490-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-09-22
PQ829773.1	Influenza A virus (A/cattle/CA/24-036389-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-12-04
PP760204.1	Influenza A virus (A/Avian/Nigeria/2-8C/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Aves	2022-08-02
OQ095757.1	Influenza A virus (A/mallard/Minnesota/MN20-220E_T1/2020(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2020-09-15
PQ797793.1	Influenza A virus (A/chicken/CA/24-031666-031-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2024-10-25
PQ790116.1	Influenza A virus (A/Montana/59_RML_HA/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA		2024-10-XX
PQ755546.1	Influenza A virus (A/Mallard Duck/Netherlands/OM_17/2018(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Netherlands	Anas crecca	2018-09-25
PQ736110.1	Influenza A virus (A/domestic goose/Germany-ST/2024AI04198/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anser	2024-09-09
PQ736118.1	Influenza A virus (A/Greylag Goose/Germany-BY/2024AI04219/2024(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Anser anser	2024-09-10
PQ736144.1	Influenza A virus (A/swan/Germany-HH/2024AI04293/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2024-10-08
PQ736184.1	Influenza A virus (A/Eurasian Goshawk/Germany-BY/2024AI04848/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Accipiter gentilis	2024-11-07
PQ736208.1	Influenza A virus (A/Great Black-backed Gull/Germany-SH/2024AI04295/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Larus marinus	2024-10-08
PQ736232.1	Influenza A virus (A/White Stork/Germany-MV/2024AI04155/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Ciconia ciconia	2024-08-12
PQ736248.1	Influenza A virus (A/domestic duck/Germany-MV/2024AI04001/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anas platyrhynchos	2024-08-11
PQ736272.1	Influenza A virus (A/swan/Germany-HE/2024AI04220/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2024-09-13
PQ736280.1	Influenza A virus (A/swan/Germany-HH/2024AI04224/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2024-09-17
PQ736588.1	Influenza A virus (A/garganey/Egypt/DT20900OP/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Spatula querquedula	2022-12-21
OR349633.1	Influenza A virus (A/Mute swan/Mangystau/9421/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Kazakhstan	Cygnus olor	2022-12-21
PQ722568.1	Influenza A virus (A/Ostrich/China/HB/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	China	Struthio camelus	2024-07-12
PQ724322.1	Influenza A virus (A/duck/Egypt/BA20361C/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anas sp.	2022-03-30
PQ687087.1	Influenza A virus (A/Pigeon/FL/24-027845-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Columbidae	2024-09-19
PQ701369.1	Influenza A virus (A/American crow/IA/23-000627-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Corvus brachyrhynchos	2023-01-05
PQ701473.1	Influenza A virus (A/American crow/MA/23-004612-024-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Corvus brachyrhynchos	2023-01-14
PQ702321.1	Influenza A virus (A/American wigeon/ND/22-028327-003-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Mareca americana	2022-08-30
PQ705313.1	Influenza A virus (A/Black Vulture/MS/23-002620-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aegypius monachus	2023-01-12
PQ705649.1	Influenza A virus (A/Black turnstone/CA/23-004359-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Arenaria melanocephala	2023-01-25
PQ707041.1	Influenza A virus (A/Canada goose/AK/22-014432-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2022-05-04
PQ707833.1	Influenza A virus (A/Canada goose/ID/22-017360-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2022-05-31
PQ708889.1	Influenza A virus (A/Canada goose/VT/22-013321-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2022-04-26
PQ709673.1	Influenza A virus (A/Crested caracara/FL/22-023107-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Caracara plancus	2022-04-04
PQ710569.1	Influenza A virus (A/Glaucous Gull/WA/23-025001-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus hyperboreus	2023-08-11
PQ710689.1	Influenza A virus (A/Great black-backed Gull/MA/23-004612-028-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus marinus	2023-01-30
PQ710993.1	Influenza A virus (A/Great horned owl/CO/23-001470-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bubo virginianus	2023-01-05
PQ713553.1	Influenza A virus (A/Mallard/MN/23-013078-027-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2022-09-14
PQ713593.1	Influenza A virus (A/Mallard/MT/23-030714-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2023-09-30
PQ713601.1	Influenza A virus (A/Mallard/MT/23-030714-044-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2023-09-30
PQ714593.1	Influenza A virus (A/Northern pintail/AK/23-002693-009-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas acuta	2022-09-28
PQ715745.1	Influenza A virus (A/Red-tailed hawk/CO/22-031741-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Buteo jamaicensis	2022-10-04
PQ715937.1	Influenza A virus (A/Red-tailed hawk/CO/23-002918-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Buteo jamaicensis	2023-01-21
PQ716105.1	Influenza A virus (A/Red-tailed hawk/MA/23-004612-032-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Buteo jamaicensis	2023-02-06
PQ716345.1	Influenza A virus (A/Red-tailed hawk/MN/23-000394-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Buteo jamaicensis	2023-01-01
PQ719089.1	Influenza A virus (A/Turkey Vulture/MN/22-013433-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Cathartes aura	2022-04-28
PQ720073.1	Influenza A virus (A/goose/LA/22-039392-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2022-11-28
PQ720201.1	Influenza A virus (A/goose/UT/23-001041-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-01-06
PQ685010.1	Influenza A virus (A/Common crane/Serbia/12661/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Serbia		2023-11-15
PQ278123.1	Influenza A virus (A/chicken/China/Cangzhou03/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	China	Gallus gallus	2023-12-28
PQ395269.1	Influenza A virus (A/duck/Egypt/F653-9/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395272.1	Influenza A virus (A/duck/Egypt/F653-13/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395273.1	Influenza A virus (A/duck/Egypt/F653-18/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395274.1	Influenza A virus (A/duck/Egypt/F653-19/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395275.1	Influenza A virus (A/duck/Egypt/F653-20/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395284.1	Influenza A virus (A/duck/Egypt/F653-31/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ664425.1	Influenza A virus (A/chicken/OR/24-030904-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2024-10-21
PP999768.1	Influenza A virus (A/chicken/Gabon/INT_1/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Gabon	Gallus gallus	2022-04-28
PP999769.1	Influenza A virus (A/chicken/Gabon/INT_2/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Gabon	Gallus gallus	2022-04-28
PP999770.1	Influenza A virus (A/chicken/Gabon/SPLEEN_5/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Gabon	Gallus gallus	2022-04-28
