name	title	country	host	date
NC_007362.1	"Influenza A virus (A/goose/Guangdong/1/1996(H5N1)) hemagglutinin (HA) gene, complete cds"			
PV267416.1	"Influenza A virus (A/American black duck/Tennessee/141/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas rubripes"	2024-11-21
PV267424.1	"Influenza A virus (A/Canada goose/Kansas/W24-962/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Branta canadensis"	2024-11-15
PV267432.1	"Influenza A virus (A/Ross's goose/Kansas/W24-1015/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA		2024-12-03
PV267440.1	"Influenza A virus (A/Ross's goose/Kansas/W24-1031E/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA		2024-12-04
PV267448.1	"Influenza A virus (A/Ross's goose/Louisiana/W24-1056/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA		2024-12-11
PV267456.1	"Influenza A virus (A/bald eagle/Georgia/W24-1050A/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Haliaeetus leucocephalus"	2024-12-12
PV267464.1	"Influenza A virus (A/bald eagle/Georgia/W24-1050B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Haliaeetus leucocephalus"	2024-12-12
PV267472.1	"Influenza A virus (A/bald eagle/Georgia/W24-1067/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Haliaeetus leucocephalus"	2024-12-13
PV267480.1	"Influenza A virus (A/blue-winged teal/Louisiana/LA24-1082/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Spatula discors"	2024-11-25
PV267488.1	"Influenza A virus (A/bobcat/Kansas/W24-1062/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Lynx rufus"	2024-12-13
PV267496.1	"Influenza A virus (A/cackling goose/Kansas/W24-1006/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Branta hutchinsii"	2024-12-02
PV267504.1	"Influenza A virus (A/cackling goose/Kansas/W24-1020A/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Branta hutchinsii"	2024-12-02
PV267512.1	"Influenza A virus (A/green-winged teal/Florida/W24-974A/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas carolinensis"	2024-11-20
PV267520.1	"Influenza A virus (A/green-winged teal/Kentucky/W24-1039A/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas carolinensis"	2024-12-10
PV267528.1	"Influenza A virus (A/green-winged teal/Texas/UGAI24-2961/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas carolinensis"	2024-11-08
PV267536.1	"Influenza A virus (A/green-winged teal/Texas/UGAI24-3048/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas carolinensis"	2024-11-09
PV267544.1	"Influenza A virus (A/mallard/Tennessee/123/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas platyrhynchos"	2024-11-21
PV267552.1	"Influenza A virus (A/mallard/Tennessee/132/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas platyrhynchos"	2024-11-21
PV267560.1	"Influenza A virus (A/northern pintail/Tennessee/158/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas acuta"	2024-11-23
PV267568.1	"Influenza A virus (A/red-breasted merganser/Kansas/W24-1031A/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA		2024-12-04
PV267576.1	"Influenza A virus (A/red-shouldered hawk/Louisiana/W24-1057/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Buteo lineatus"	2024-12-12
PV267584.1	"Influenza A virus (A/ring-necked duck/Tennessee/148/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Aythya collaris"	2024-11-23
PV267592.1	"Influenza A virus (A/ring-necked duck/Tennessee/155/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Aythya collaris"	2024-11-23
PV267600.1	"Influenza A virus (A/ring-necked duck/Texas/UGAI24-2984/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Aythya collaris"	2024-11-08
PV267608.1	"Influenza A virus (A/snow goose/Arkansas/AR24-102/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-06
PV267616.1	"Influenza A virus (A/snow goose/Arkansas/AR24-104/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-06
PV267624.1	"Influenza A virus (A/snow goose/Arkansas/AR24-105/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-06
PV267632.1	"Influenza A virus (A/snow goose/Kansas/W24-1007B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-02
PV267640.1	"Influenza A virus (A/snow goose/Kansas/W24-1007D/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-02
PV267648.1	"Influenza A virus (A/snow goose/Kansas/W24-1014/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-04
PV267656.1	"Influenza A virus (A/snow goose/Kansas/W24-1051B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-12
PV267664.1	"Influenza A virus (A/snow goose/Kentucky/W24-1021B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-04
PV267672.1	"Influenza A virus (A/snow goose/Kentucky/W24-1021D/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-04
PV267680.1	"Influenza A virus (A/snow goose/Kentucky/W24-1065/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-13
PV267688.1	"Influenza A virus (A/snow goose/Kentucky/W24-1066/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-13
PV267696.1	"Influenza A virus (A/snow goose/Louisiana/W24-1010A/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-03
PV267704.1	"Influenza A virus (A/snow goose/Louisiana/W24-1087OR/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anser caerulescens"	2024-12-05
PV267712.1	"Influenza A virus (A/tundra swan/North Carolina/W24-1035/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Cygnus columbianus"	2024-12-03
PV267720.1	"Influenza A virus (A/wood duck/Florida/W24-974B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Aix sponsa"	2024-11-20
PV267728.1	"Influenza A virus (A/wood duck/Kansas/W24-1068B/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Aix sponsa"	2024-12-16
PV267736.1	"Influenza A virus (A/wood duck/Tennessee/79/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Aix sponsa"	2024-11-21
PV242322.1	"Influenza A virus (A/chicken/Germany-NI/2025AI00862/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	"Gallus gallus"	2025-01-28
PV242330.1	"Influenza A virus (A/Barnacle Goose/Germany-NI/2025AI00855/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	"Branta leucopsis"	2025-01-17
PV242338.1	"Influenza A virus (A/swan/Germany-ST/2025AI00861/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	Anatidae	2025-01-24
PV242346.1	"Influenza A virus (A/Barnacle Goose/Germany-NI/2025AI01244/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	"Branta leucopsis"	2025-02-06
PV242354.1	"Influenza A virus (A/wild goose/Germany-BY/2025AI01255/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	"Anser sp."	2025-02-04
PV242362.1	"Influenza A virus (A/chicken/Germany-MV/2025AI01260/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Germany	"Gallus gallus"	2025-02-07
PV242370.1	"Influenza A virus (A/Grey Heron/Germany-ST/2025AI01274/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	"Ardea cinerea"	2025-02-07
PV242378.1	"Influenza A virus (A/Canada Goose/Germany-BY/2025AI01283/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Germany	"Branta canadensis"	2025-02-12
PV242386.1	"Influenza A virus (A/swan/Germany-NW/2025AI00851/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Germany	Anatidae	2025-01-18
PP348220.1	"Influenza A virus (A/Whooper_Swan/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Korea"		2023-12-22
PP410099.1	"Influenza A virus (A/Duck/Egypt/MN1/2018(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anatidae	2018-04-XX
PP410100.1	"Influenza A virus (A/Duck/Egypt/MN2/2018(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anatidae	2018-04-XX
PP410101.1	"Influenza A virus (A/Geese/Egypt/MN3/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anser	2022-06-XX
PP410102.1	"Influenza A virus (A/Geese/Egypt/MN4/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anser	2022-06-XX
PP410103.1	"Influenza A virus (A/Duck/Egypt/MN5/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anatidae	2022-08-XX
PP410104.1	"Influenza A virus (A/Duck/Egypt/MN6/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	Anatidae	2022-08-XX
PP348169.1	"Influenza A virus (A/Whooper_Swan/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Korea"		2023-12-08
PV212073.1	"Influenza A virus (A/Duck/Bangladesh/CE-111-04-DA-03-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-17
PV212105.1	"Influenza A virus (A/Duck/Bangladesh/CE-111-06-DB-10-DU-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2023-01-31
PV212109.1	"Influenza A virus (A/chicken/Bangladesh/CE-116-06-CB-25-BR-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Gallus gallus"	2023-01-30
PV212126.1	"Influenza A virus (A/Duck/Bangladesh/CE-115-04-DA-02-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-15
PV212145.1	"Influenza A virus (A/Duck/Bangladesh/CE-115-04-DA-05-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-15
PV212147.1	"Influenza A virus (A/Duck/Bangladesh/CE-116-06-DA-02-DU-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2023-01-30
PV212177.1	"Influenza A virus (A/Duck/Bangladesh/CE-111-04-DA-05-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-17
PV212211.1	"Influenza A virus (A/Duck/Bangladesh/CE-111-04-DA-04-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-17
PV212227.1	"Influenza A virus (A/Duck/Bangladesh/CE-111-04-DA-06-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-17
PV212240.1	"Influenza A virus (A/Duck/Bangladesh/CE-115-05-DA-04-DU-C/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-11-26
PV212252.1	"Influenza A virus (A/Duck/Bangladesh/CE-116-04-DA-02-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-19
PV212263.1	"Influenza A virus (A/Duck/Bangladesh/CE-111-06-DB-15-DU-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2023-01-31
PV212320.1	"Influenza A virus (A/Duck/Bangladesh/CE-116-06-DA-05-DU-O/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2023-01-30
PV212327.1	"Influenza A virus (A/Duck/Bangladesh/CE-116-04-DA-05-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Anas platyrhynchos"	2022-09-19
PV212391.1	"Influenza A virus (A/Duck/PA/22-037031-004-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-11-15
PV212399.1	"Influenza A virus (A/chicken/PA/22-037031-001-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Gallus gallus"	2022-11-15
PV212407.1	"Influenza A virus (A/chicken/PA/22-024929-005-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Gallus gallus"	2022-08-10
PV212415.1	"Influenza A virus (A/Duck/PA/22-037031-003-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-11-15
PV212423.1	"Influenza A virus (A/Avian/PA/22-031098-007-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Aves	2022-10-03
PV212431.1	"Influenza A virus (A/Duck/PA/22-014339-003-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-05-08
PV212439.1	"Influenza A virus (A/Duck/PA/22-014339-004-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-05-08
PV212447.1	"Influenza A virus (A/Duck/PA/22-014339-005-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-05-08
PV212455.1	"Influenza A virus (A/Duck/PA/22-014339-006-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-05-08
PV212463.1	"Influenza A virus (A/Duck/PA/22-014339-007-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-05-08
PV212471.1	"Influenza A virus (A/Duck/PA/22-014339-008-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2022-05-08
PV212479.1	"Influenza A virus (A/Duck/PA/23-003429-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212487.1	"Influenza A virus (A/Duck/PA/23-003429-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212495.1	"Influenza A virus (A/Duck/PA/23-003429-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212503.1	"Influenza A virus (A/Duck/PA/23-003429-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212511.1	"Influenza A virus (A/Duck/PA/23-003434-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212519.1	"Influenza A virus (A/Duck/PA/23-003434-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212527.1	"Influenza A virus (A/Duck/PA/23-003434-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212535.1	"Influenza A virus (A/Duck/PA/23-003434-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212543.1	"Influenza A virus (A/Duck/PA/23-003434-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-01-30
PV212551.1	"Influenza A virus (A/Duck/PA/23-005844-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212559.1	"Influenza A virus (A/Duck/PA/23-005844-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212567.1	"Influenza A virus (A/Duck/PA/23-005844-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212575.1	"Influenza A virus (A/Duck/PA/23-005844-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212583.1	"Influenza A virus (A/Duck/PA/23-005844-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212591.1	"Influenza A virus (A/Duck/PA/23-005844-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212599.1	"Influenza A virus (A/Duck/PA/23-005844-007-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212607.1	"Influenza A virus (A/Duck/PA/23-005844-008-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212615.1	"Influenza A virus (A/Duck/PA/23-005844-009-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212623.1	"Influenza A virus (A/Duck/PA/23-005844-011-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212631.1	"Influenza A virus (A/Duck/PA/23-005844-012-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212639.1	"Influenza A virus (A/Duck/PA/23-005844-014-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212647.1	"Influenza A virus (A/Duck/PA/23-005893-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212655.1	"Influenza A virus (A/Duck/PA/23-005893-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212663.1	"Influenza A virus (A/Duck/PA/23-005893-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212671.1	"Influenza A virus (A/Duck/PA/23-005893-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-20
PV212679.1	"Influenza A virus (A/Duck/PA/23-006268-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-22
PV212687.1	"Influenza A virus (A/Duck/PA/23-006268-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-22
PV212695.1	"Influenza A virus (A/Duck/PA/23-006268-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-22
PV212703.1	"Influenza A virus (A/Duck/PA/23-006268-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-22
PV212711.1	"Influenza A virus (A/Duck/PA/23-006268-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-22
PV212719.1	"Influenza A virus (A/Duck/PA/23-006269-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212727.1	"Influenza A virus (A/Duck/PA/23-006269-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212735.1	"Influenza A virus (A/Duck/PA/23-006269-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212743.1	"Influenza A virus (A/Duck/PA/23-006269-007-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212751.1	"Influenza A virus (A/Duck/PA/23-006269-008-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212759.1	"Influenza A virus (A/Duck/PA/23-006269-010-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212767.1	"Influenza A virus (A/Duck/PA/23-006269-011-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212775.1	"Influenza A virus (A/Duck/PA/23-006269-013-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212783.1	"Influenza A virus (A/Duck/PA/23-006269-014-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212791.1	"Influenza A virus (A/Duck/PA/23-006269-015-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-23
PV212799.1	"Influenza A virus (A/Duck/PA/23-006349-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-24
PV212807.1	"Influenza A virus (A/Duck/PA/23-007064-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-28
PV212815.1	"Influenza A virus (A/Duck/PA/23-007068-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-02-28
PV212823.1	"Influenza A virus (A/Duck/PA/23-007186-001-original-repeat/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-01
PV212831.1	"Influenza A virus (A/Duck/PA/23-007193-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-01
PV212839.1	"Influenza A virus (A/Duck/PA/23-007193-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-01
PV212847.1	"Influenza A virus (A/Duck/PA/23-007193-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-01
PV212855.1	"Influenza A virus (A/Duck/PA/23-007193-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-01
PV212863.1	"Influenza A virus (A/Duck/PA/23-007193-007-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-01
PV212871.1	"Influenza A virus (A/Duck/PA/23-007194-010-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-02
PV212879.1	"Influenza A virus (A/Duck/PA/23-007194-011-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-02
PV212887.1	"Influenza A virus (A/Duck/PA/23-007194-012-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-02
PV212895.1	"Influenza A virus (A/Duck/PA/23-007194-013-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-02
PV212903.1	"Influenza A virus (A/Duck/PA/23-007957-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-09
PV212911.1	"Influenza A virus (A/Duck/PA/23-008369-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212919.1	"Influenza A virus (A/Duck/PA/23-008369-002-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212927.1	"Influenza A virus (A/Duck/PA/23-008369-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212935.1	"Influenza A virus (A/Duck/PA/23-008369-004-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212943.1	"Influenza A virus (A/Duck/PA/23-008369-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212951.1	"Influenza A virus (A/Duck/PA/23-008369-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212959.1	"Influenza A virus (A/Duck/PA/23-008369-007-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	Anatidae	2023-03-14
PV212967.1	"Influenza A virus (A/Guineafowl/PA/23-008103-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Numididae sp."	2023-03-11
PV212975.1	"Influenza A virus (A/Guineafowl/PA/23-008103-003-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Numididae sp."	2023-03-11
PV212983.1	"Influenza A virus (A/Guineafowl/PA/23-008103-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Numididae sp."	2023-03-11
PV212991.1	"Influenza A virus (A/Turkey/PA/22-029342-004-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-09-18
PV212999.1	"Influenza A virus (A/Turkey/PA/22-030583-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-09-27
PV213007.1	"Influenza A virus (A/Turkey/PA/22-031098-004-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-10-03
PV213015.1	"Influenza A virus (A/Turkey/PA/22-031280-005-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-10-04
PV213023.1	"Influenza A virus (A/Turkey/PA/22-031967-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-10-10
PV213031.1	"Influenza A virus (A/Turkey/PA/22-031967-003-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-10-10
PV213039.1	"Influenza A virus (A/Turkey/PA/22-032809-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-10-13
PV213047.1	"Influenza A virus (A/Turkey/PA/22-032809-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-10-13
PV213055.1	"Influenza A virus (A/Turkey/PA/22-035178-001-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2022-11-01
