name	title	country	host	date
PV242322.1	Influenza A virus (A/chicken/Germany-NI/2025AI00862/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Gallus gallus	2025-01-28
PV242330.1	Influenza A virus (A/Barnacle Goose/Germany-NI/2025AI00855/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Branta leucopsis	2025-01-17
PV242338.1	Influenza A virus (A/swan/Germany-ST/2025AI00861/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2025-01-24
PV242346.1	Influenza A virus (A/Barnacle Goose/Germany-NI/2025AI01244/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Branta leucopsis	2025-02-06
PV242354.1	Influenza A virus (A/wild goose/Germany-BY/2025AI01255/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anser sp.	2025-02-04
PV242362.1	Influenza A virus (A/chicken/Germany-MV/2025AI01260/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Gallus gallus	2025-02-07
PV242370.1	Influenza A virus (A/Grey Heron/Germany-ST/2025AI01274/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Ardea cinerea	2025-02-07
PV242378.1	Influenza A virus (A/Canada Goose/Germany-BY/2025AI01283/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Branta canadensis	2025-02-12
PV242386.1	Influenza A virus (A/swan/Germany-NW/2025AI00851/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2025-01-18
PP348220.1	Influenza A virus (A/Whooper_Swan/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea		2023-12-22
PP410100.1	Influenza A virus (A/Duck/Egypt/MN2/2018(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2018-04-XX
PP410104.1	Influenza A virus (A/Duck/Egypt/MN6/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2022-08-XX
PP348169.1	Influenza A virus (A/Whooper_Swan/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea		2023-12-08
PV212126.1	Influenza A virus (A/Duck/Bangladesh/CE-115-04-DA-02-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-15
PV212227.1	Influenza A virus (A/Duck/Bangladesh/CE-111-04-DA-06-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-17
PV212327.1	Influenza A virus (A/Duck/Bangladesh/CE-116-04-DA-05-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-19
PV212583.1	Influenza A virus (A/Duck/PA/23-005844-005-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-02-20
PV212751.1	Influenza A virus (A/Duck/PA/23-006269-008-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-02-23
PV212855.1	Influenza A virus (A/Duck/PA/23-007193-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2023-03-01
PV214239.1	Influenza A virus (A/Turkey/MI/24-038978-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2024-12-27
PV214631.1	Influenza A virus (A/cattle/CA/24-031326-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-10-15
PV214975.1	Influenza A virus (A/cattle/CA/24-033995-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-11-11
PV215639.1	Influenza A virus (A/cattle/CA/24-037162-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-12-09
PV218265.1	Influenza A virus (A/Canada Goose/IL/25-000616-010-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2025-XX-XX
PV218289.1	Influenza A virus (A/Duck/IL/25-000617-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2025-XX-XX
PV218329.1	Influenza A virus (A/Guineafowl/TN/25-001531-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Numididae sp.	2025-XX-XX
PV218393.1	Influenza A virus (A/Turkey/OH/25-001057-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218401.1	Influenza A virus (A/Turkey/OH/25-001057-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218409.1	Influenza A virus (A/Turkey/OH/25-001057-003-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218425.1	Influenza A virus (A/Turkey/OH/25-001328-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218465.1	Influenza A virus (A/Turkey/OH/25-001329-003-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-XX-XX
PV218545.1	Influenza A virus (A/Wood Duck/IL/25-001096-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aix sponsa	2025-XX-XX
PV218553.1	Influenza A virus (A/cat/CA/25-001350-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Felis catus	2025-XX-XX
PV218577.1	Influenza A virus (A/cattle/CA/24-029618-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-XX-XX
PV219009.1	Influenza A virus (A/chicken/FL/25-001073-003-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV219049.1	Influenza A virus (A/chicken/KS/25-000969-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-XX-XX
PV209706.1	Influenza A virus (A/Duck/Bangladesh/CE-116-04-DA-06-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-09-19
PV209775.1	Influenza A virus (A/Duck/Bangladesh/CE-111-05-DA-05-DU-O/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Bangladesh	Anas platyrhynchos	2022-11-28
PP340458.1	Influenza A virus (A/duck/India/11CA04/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	India	Anatidae	2022-10-20
PP348118.1	Influenza A virus (A/Bean_goose/South Korea/segment4/2023(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds	South Korea	Anser fabalis	2023-12-21
PP426575.1	Influenza A virus (A/Nasua nasua/Uruguay/145M2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Nasua nasua	2023-05-04
PP426583.1	Influenza A virus (A/Nasua nasua/Uruguay/146M1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Uruguay	Nasua nasua	2023-05-05
PV187807.1	Influenza A virus (A/Pink-footed Goose/Germany-NI/2024AI05112/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anser brachyrhynchus	2024-12-02
PV187812.1	Influenza A virus (A/swan/Germany-BW/2024AI05114/2024(H5N1)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	Germany	Anatidae	2024-12-09
PV187859.1	Influenza A virus (A/Mandarin Duck/Germany-BY/2024AI05159/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Aix galericulata	2024-12-27
PV187867.1	Influenza A virus (A/turkey/Germany-MV/2025AI00004/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-31
PV187883.1	Influenza A virus (A/Mute Swan/Germany-SH/2025AI00022/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Cygnus olor	2024-12-12
PV187891.1	Influenza A virus (A/chicken/Germany-SH/2025AI00031/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Gallus gallus	2025-01-06
PV187899.1	Influenza A virus (A/Eurasian Wigeon/Germany-SH/2025AI00038/2025(H5N1)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds	Germany	Mareca penelope	2025-01-02
PV187907.1	Influenza A virus (A/turkey/Germany-NI/2025AI00175/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2025-01-11
PV187939.1	Influenza A virus (A/Indian Peafowl/Germany-BY/2024AI05162/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Pavo cristatus	2024-12-27
PV187955.1	Influenza A virus (A/White Stork/Germany-BY/2025AI00446/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Ciconia ciconia	2025-01-14
PV187979.1	Influenza A virus (A/turkey/Germany-BW/2025AI00222/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2025-01-12
PV187987.1	Influenza A virus (A/turkey/Germany-BY/2024AI05169/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-23
PV187995.1	Influenza A virus (A/turkey/Germany-NI/2024AI05038/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-11-28
PV188011.1	Influenza A virus (A/turkey/Germany-NI/2024AI05108/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-12-10
PV163164.1	Influenza A virus (A/Brown skua/Torgersen Island/o81-b82/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Antarctica	Stercorarius lonnbergi	2024-12-XX
PV159855.1	Influenza A virus (A/Turkey/IN/25-000295-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Meleagris gallopavo	2025-01-03
PV160263.1	Influenza A virus (A/cattle/CA/24-029903-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-10-08
PV161135.1	Influenza A virus (A/cattle/CA/24-035200-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-11-20
PV161919.1	Influenza A virus (A/chicken/DE/25-000536-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-01-07
PV161975.1	Influenza A virus (A/chicken/IA/25-000282-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-01-03
PV162031.1	Influenza A virus (A/chicken/ID/25-000539-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-01-06
PV162191.1	Influenza A virus (A/chicken/NC/25-000300-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2025-01-06
PV124886.1	Influenza A virus (A/dairy cattle/Hong Kong/RG-DelNS1-p1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong		2024-05-XX
PV124894.1	Influenza A virus (A/dairy cattle/Hong Kong/RG-DelNS1-p10/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong		2024-05-XX
PV124974.1	Influenza A virus (A/mink/Hong Kong/RG-DelNS1-p1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong	Mustela lutreola	2024-05-XX
PV124994.1	Influenza A virus (A/mink/Hong Kong/RG-DelNS1-p10/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Hong Kong	Mustela lutreola	2024-05-XX
PV125347.1	Influenza A virus (A/chicken/Egypt/RLQP-1-2025/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Gallus gallus	2025-01-22
PV112112.1	Influenza A virus (A/Larus michahellis/Triboltingen/V0433/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus michahellis	2024-12-06
PV112113.1	Influenza A virus (A/Larus michahellis/Schaffhausen/V0455/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus michahellis	2024-12-28
PV112122.1	Influenza A virus (A/Cygnus olor/Bruegg/V0004/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus olor	2025-01-05
PV112130.1	Influenza A virus (A/Larus argentatus/Ermatingen/V0010/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus argentatus	2025-01-01
PV112138.1	Influenza A virus (A/Larus argentatus/Muensterlingen/V0011/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Larus argentatus	2025-01-07
PV113341.1	Influenza A virus (A/Nevada/10/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Homo sapiens	2025-02-04
PV078273.1	Influenza A virus (A/chicken/United Kingdom/LexM/2025(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	United Kingdom	Gallus gallus	2025-01-01
PV078494.1	Influenza A virus (A/Mallard/Alberta/36/2024(H5N5)) clone H5 segment 4 hemagglutinin (HA) gene, complete cds	Canada	Anas platyrhynchos	2024-08-14
PP502509.1	Influenza A virus (A/rosy-billed pochard/Argentina/CIP112-3449/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Argentina	Netta peposaca	2017-06-14
PV033329.1	Influenza A virus (A/England/0480160/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	United Kingdom	Homo sapiens	2025-01-XX
PV018760.1	Influenza A virus (A/duck/Egypt/ElMina-2-H5N1-2024/2024(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2024-01-10
PV018811.1	Influenza A virus (A/duck/Egypt/ElDakhlia-2-H5N8-2024/2024(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2024-02-03
PV018812.1	Influenza A virus (A/duck/Egypt/ElMina-3-H5N8-2024/2024(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds	Egypt	Anatidae	2024-02-20
PV017775.1	Influenza A virus (A/broliers/Egypt/NVH5N1B/2024(H5N1)) segment 4 hemagglutinin, HA1 region, (HA) gene, partial cds	Egypt		2024-01-12
PQ898024.1	Influenza A virus (A/Mink/Spain/22VIR12774-14_3869-3-recombinant/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Spain	Mustela lutreola	2024-04-25
PQ895229.1	Influenza A virus (A/chicken, Layers/Erbil/B1-21, H5N2/2021(H5N2)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2021-02-07
PQ895259.1	Influenza A virus (A/chicken, Layers/Erbil/B2-21, H5N2/2021(H5N2)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2021-02-10
PQ881959.1	Influenza A virus (A/Duck/Vientiane/C2422/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-07-17
PQ881967.1	Influenza A virus (A/Duck/Vientiane/C2431/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-07-17
PQ881975.1	Influenza A virus (A/Duck/Vientiane/C4369/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Laos	Anatidae	2023-12-15
PQ835770.1	Influenza A virus (A/chicken, Layers/Erbil/B1-24, H5N1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Iraq	Gallus gallus	2024-01-09
PQ827773.1	Influenza A virus (A/Harris's Hawk/UT/24-004080-001-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Parabuteo unicinctus	2024-02-02
PQ829149.1	Influenza A virus (A/cattle/CA/24-031097-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-10-17
PQ831117.1	Influenza A virus (A/cattle/CA/24-036769-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bos taurus	2024-11-30
PQ833581.1	Influenza A virus (A/chicken/CA/24-037217-016-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Gallus gallus	2024-12-10
PP760204.1	Influenza A virus (A/Avian/Nigeria/2-8C/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Nigeria	Aves	2022-08-02
OQ095757.1	Influenza A virus (A/mallard/Minnesota/MN20-220E_T1/2020(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2020-09-15
PQ755546.1	Influenza A virus (A/Mallard Duck/Netherlands/OM_17/2018(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Netherlands	Anas crecca	2018-09-25
PQ736110.1	Influenza A virus (A/domestic goose/Germany-ST/2024AI04198/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anser	2024-09-09
PQ736123.1	Influenza A virus (A/swan/Germany-HE/2024AI04242/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2024-09-17
PQ736144.1	Influenza A virus (A/swan/Germany-HH/2024AI04293/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anatidae	2024-10-08
PQ736160.1	Influenza A virus (A/domestic goose/Germany-BY/2024AI04525/2024(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Germany	Anser	2024-10-24
PQ736184.1	Influenza A virus (A/Eurasian Goshawk/Germany-BY/2024AI04848/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Accipiter gentilis	2024-11-07
PQ736200.1	Influenza A virus (A/Canada Goose/Germany-TH/2024AI04292/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Branta canadensis	2024-10-07
PQ736248.1	Influenza A virus (A/domestic duck/Germany-MV/2024AI04001/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Anas platyrhynchos	2024-08-11
PQ736304.1	Influenza A virus (A/turkey/Germany-NI/2024AI05010/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Germany	Meleagris gallopavo	2024-11-23
OR349633.1	Influenza A virus (A/Mute swan/Mangystau/9421/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Kazakhstan	Cygnus olor	2022-12-21
PQ722568.1	Influenza A virus (A/Ostrich/China/HB/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	China	Struthio camelus	2024-07-12
PQ700665.1	Influenza A virus (A/Black Vulture/PA/22-016660-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aegypius monachus	2022-05-12
PQ700809.1	Influenza A virus (A/Black Vulture/VA/22-021852-003-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aegypius monachus	2022-06-30
PQ702665.1	Influenza A virus (A/Bald eagle/CO/22-033430-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Haliaeetus leucocephalus	2022-10-09
PQ704353.1	Influenza A virus (A/Black Vulture/FL/22-024356-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Aegypius monachus	2022-07-28
PQ705753.1	Influenza A virus (A/Blue-winged teal/LA/22-033477-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Spatula discors	2022-09-20
PQ707257.1	Influenza A virus (A/Canada goose/CA/22-028881-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2022-09-09
PQ708089.1	Influenza A virus (A/Canada goose/MI/23-000335-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2023-01-03
PQ708609.1	Influenza A virus (A/Canada goose/OR/22-021071-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2022-07-05
PQ709161.1	Influenza A virus (A/Canada goose/WY/22-039077-001-original-repeat/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Branta canadensis	2022-11-29
PQ710217.1	Influenza A virus (A/Gadwall/MT/23-029480-008-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Mareca strepera	2023-09-23
PQ710425.1	Influenza A virus (A/Gadwall/TX/23-003062-010-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Mareca strepera	2023-01-18
PQ710665.1	Influenza A virus (A/Great black-backed Gull/MA/23-004612-023-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus marinus	2023-01-12
PQ711097.1	Influenza A virus (A/Great horned owl/IA/22-015051-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bubo virginianus	2022-05-11
PQ711161.1	Influenza A virus (A/Great horned owl/IN/22-016540-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Bubo virginianus	2022-05-25
PQ712329.1	Influenza A virus (A/Gull/NY/23-002695-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Laridae	2023-01-23
PQ712561.1	Influenza A virus (A/Herring Gull/CA/23-001053-006-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Larus argentatus	2022-12-17
PQ712785.1	Influenza A virus (A/Hooded Merganser/ME/23-004172-006-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Lophodytes cucullatus	2023-01-31
PQ713209.1	Influenza A virus (A/Mallard/ID/23-029400-008-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anas platyrhynchos	2023-09-23
PQ715889.1	Influenza A virus (A/Red-tailed hawk/CO/23-001466-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Buteo jamaicensis	2023-01-05
PQ716641.1	Influenza A virus (A/Red-tailed hawk/PA/23-003061-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Buteo jamaicensis	2023-01-24
PQ717281.1	Influenza A virus (A/Sharp-shinned Hawk/IA/23-031647-001-original/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Accipiter striatus	2023-10-12
PQ718849.1	Influenza A virus (A/Turkey Vulture/CA/22-026615-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Cathartes aura	2022-08-23
PQ719129.1	Influenza A virus (A/Turkey Vulture/ND/22-013265-002-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Cathartes aura	2022-04-25
PQ719233.1	Influenza A virus (A/Turkey Vulture/NY/22-019922-001-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Cathartes aura	2022-06-21
PQ720057.1	Influenza A virus (A/goose/IL/22-008377-004-original/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Anatidae	2022-03-14
PQ685010.1	Influenza A virus (A/Common crane/Serbia/12661/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Serbia		2023-11-15
PQ278123.1	Influenza A virus (A/chicken/China/Cangzhou03/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	China	Gallus gallus	2023-12-28
PQ395271.1	Influenza A virus (A/duck/Egypt/F653-12/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395274.1	Influenza A virus (A/duck/Egypt/F653-19/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395283.1	Influenza A virus (A/duck/Egypt/F653-30/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395284.1	Influenza A virus (A/duck/Egypt/F653-31/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ395285.1	Influenza A virus (A/duck/Egypt/F653-25/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds	Egypt	Anatidae	2022-01-22
PQ118380.1	Influenza A virus (A/Harbor seal/Washington/W232510072-3-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Phoca vitulina	2023-08-31
PP999768.1	Influenza A virus (A/chicken/Gabon/INT_1/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Gabon	Gallus gallus	2022-04-28
PP999769.1	Influenza A virus (A/chicken/Gabon/INT_2/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Gabon	Gallus gallus	2022-04-28
PP999770.1	Influenza A virus (A/chicken/Gabon/SPLEEN_5/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds	Gabon	Gallus gallus	2022-04-28
PQ643393.1	Influenza A virus (A/Cygnus olor/Seedorf/V390/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Cygnus olor	2024-11-10
PQ643467.1	Influenza A virus (A/Chroicocephalus ridibundus/Zollikon/V0335/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-14
PQ643771.1	Influenza A virus (A/Chroicocephalus ridibundus/Neerach/V0559/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-05-09
PQ643854.1	Influenza A virus (A/Chroicocephalus ridibundus/Thalwil/V0334/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-14
PQ645039.1	Influenza A virus (A/Chroicocephalus ridibundus/Greifensee/V0338/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-14
PQ645047.1	Influenza A virus (A/Chroicocephalus ridibundus/Greifensee/V0336/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Switzerland	Chroicocephalus ridibundus	2023-03-14
PP922943.1	Influenza A virus (A/Radjah shelduck/Northern Territory/20231282-03/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2023-10-30
PP922951.1	Influenza A virus (A/Pacific black duck/Victoria/17363/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia	Anas superciliosa	2023-06-22
PP922959.1	Influenza A virus (A/wild waterbird/Queensland/P23-02457-48/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2023-06-23
PP922967.1	Influenza A virus (A/wild waterbird/Queensland/P23-02457-51/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2023-06-23
PP922975.1	Influenza A virus (A/wild waterbird/South Australia/23-80999145-13/2023(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds	Australia		2023-07-31
PQ615335.1	Influenza A virus (A/California/171/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Homo sapiens	2024-10-25
PQ615366.1	Influenza A virus (A/Washington/255/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	USA	Homo sapiens	2024-10-29
PP732683.1	Influenza A virus (A/chicken/Philippines/BA-MHN/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Philippines	Gallus gallus	2022-07-08
PP732691.1	Influenza A virus (A/chicken/Philippines/BA-PTY/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds	Philippines	Gallus gallus	2022-07-08
