name	title	country	host	date
PQ334754.1	"Influenza A virus (A/duck/Bangladesh/61900/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ334765.1	"Influenza A virus (A/duck/Bangladesh/61790/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ334771.1	"Influenza A virus (A/duck/Bangladesh/61904/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ334782.1	"Influenza A virus (A/duck/Bangladesh/61909/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ334791.1	"Influenza A virus (A/duck/Bangladesh/61858/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ334799.1	"Influenza A virus (A/duck/Bangladesh/61908/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ334803.1	"Influenza A virus (A/duck/Bangladesh/61792/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2024-02-23
PQ338025.1	"Influenza A virus (A/slender-billed parakeet/Araucania /242881-1/2023(H5Nx)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Enicognathus leptorhynchus"	2023-03-17
PQ318335.1	"Influenza A virus (A/Gallus gallus/Jojutla/CPA-01685-23/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-02-13
PQ318343.1	"Influenza A virus (A/Gallus gallus/Lo de Villa/CPA-19942-23/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-11-18
PQ318351.1	"Influenza A virus (A/Gallus gallus/La Luz/CPA-19510-23/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-11-13
PQ318359.1	"Influenza A virus (A/Gallus gallus/Tepatitlan de Morelos/CPA-04948-23/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-04-05
PQ304209.1	"Influenza A virus (A/Sanderling/CHL/230758-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Calidris alba"	2023-03-17
PQ304221.1	"Influenza A virus (A/turkey/Valparaiso/248976-12/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-04-13
PQ304239.1	"Influenza A virus (A/South American sea lion/Los Lagos/247932/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Otaria byronia"	2023-04-09
PQ304256.1	"Influenza A virus (A/kelp gull/Valparaiso/236011-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus dominicanus"	2023-02-09
PQ304273.1	"Influenza A virus (A/turkey/Valparaiso/248976-13/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-04-13
PQ304425.1	"Influenza A virus (A/South polar skua/Antarctica/INACH-UC-UCHILE-SKU3/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Stercorarius maccormicki"	2024-03-03
PQ304435.1	"Influenza A virus (A/South polar skua/Antarctica/INACH-UC-UCHILE-SKU2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Stercorarius maccormicki"	2024-03-03
PQ304440.1	"Influenza A virus (A/South polar skua/Antarctica/INACH-UC-UCHILE-SKU1/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Stercorarius maccormicki"	2024-03-03
PQ304488.1	"Influenza A virus (A/South polar skua/Antarctica/INACH-UC-UCHILE-SKU5/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Stercorarius maccormicki"	2024-03-03
PQ304566.1	"Influenza A virus (A/South polar skua/Antarctica/INACH-UC-UCHILE-SKU5L/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Stercorarius maccormicki"	2024-03-03
PQ304584.1	"Influenza A virus (A/South polar skua/Antarctica/INACH-UC-UCHILE-SKU4/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Stercorarius maccormicki"	2024-03-03
PQ305000.1	"Influenza A virus (A/turkey/Valparaiso/245886-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-03-30
PQ305002.1	"Influenza A virus (A/South American sea lion/Tarapaca/245719-10/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Otaria byronia"	2023-03-30
PQ305010.1	"Influenza A virus (A/Peruvian booby/Coquimbo/242304/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Sula variegata"	2023-03-15
PQ305024.1	"Influenza A virus (A/turkey/Valparaiso/245886-5/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-03-30
PQ305058.1	"Influenza A virus (A/turkey/Valparaiso/245886-3/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Meleagris gallopavo"	2023-03-30
PQ295907.1	"Influenza A virus (A/Antofagasta/25945/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Homo sapiens"	2023-03-24
PQ300675.1	"Influenza A virus (A/Guanay cormorant/CHL/239584/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Leucocarbo bougainvillii"	2023-03-01
PQ300685.1	"Influenza A virus (A/Sanderling/Arica y Parinacota/240265/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Calidris alba"	2023-03-03
PQ300698.1	"Influenza A virus (A/South American sea lion/Arica y Parinacota/240270-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Otaria byronia"	2023-03-01
PQ300706.1	"Influenza A virus (A/South American sea lion/Atacama/242444-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Otaria byronia"	2023-03-13
PQ300707.1	"Influenza A virus (A/Pelican/CHL/229424-4/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	Pelecanus	2022-12-22
PQ300721.1	"Influenza A virus (A/Chungungo/CHL/241436/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Lontra felina"	2023-03-10
PQ300731.1	"Influenza A virus (A/Burmeister's porpoise/CHL/246506-2/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Phocoena spinipinnis"	2023-03-31
PP763488.1	"Influenza A virus (A/Avian/Nigeria/GF14-16T/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Nigeria	Aves	2022-08-02
PP763699.1	"Influenza A virus (A/Avian/Nigeria/GF14-16C HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Nigeria	Aves	2022-08-02
PQ207951.1	"Influenza A virus (A/chicken/Queretaro/05/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-XX-XX
PQ207952.1	"Influenza A virus (A/chicken/Queretaro/22-6-04/2022(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2022-XX-XX
PQ207953.1	"Influenza A virus (A/chicken/Queretaro/5-07/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-XX-XX
PQ208030.1	"Influenza A virus (A/chicken/Estado-de-Mexico/02-15-02/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-XX-XX
PQ208062.1	"Influenza A virus (A/chicken/Guanajuato/1121-7/2022(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2022-XX-XX
PQ208110.1	"Influenza A virus (A/chicken/Jalisco/3-8-08/2022(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2022-XX-XX
PQ208142.1	"Influenza A virus (A/chicken/Puebla/1-14-02/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-XX-XX
PQ208174.1	"Influenza A virus (A/chicken/Queretaro/6-13-04/2021(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2021-XX-XX
PQ191278.1	"Influenza A virus (A/Gallus gallus/Gomez Palacio/CPA-05260-23/2023(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2023-04-14
PQ135847.1	"Influenza A virus (A/goose/GuangDong/1189/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	Anatidae	2023-12-XX
PQ129506.1	"Influenza A virus (A/Brown Skua/South Georgia and the South Sandwich Islands/8/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Stercorarius lonnbergi"	2023-10-08
PQ129514.1	"Influenza A virus (A/Brown Skua/South Georgia and the South Sandwich Islands/16/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Stercorarius lonnbergi"	2023-10-08
PQ129522.1	"Influenza A virus (A/Brown Skua/South Georgia and the South Sandwich Islands/24/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Stercorarius lonnbergi"	2023-10-08
PQ113933.1	"Influenza A virus (A/Southern Fulmar/South Georgia and the South Sandwich Islands/4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"		2023-10-30
PQ113941.1	"Influenza A virus (A/Southern Fulmar/South Georgia and the South Sandwich Islands/12/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"		2023-11-14
PQ113961.1	"Influenza A virus (A/Kelp Gull/South Georgia and the South Sandwich Islands/32/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Larus dominicanus"	2023-11-03
PQ113969.1	"Influenza A virus (A/Antarctic Tern/South Georgia and the South Sandwich Islands/40/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Sterna vittata"	2023-12-06
PQ113985.1	"Influenza A virus (A/Kelp Gull/South Georgia and the South Sandwich Islands/56/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Larus dominicanus"	2023-10-31
PQ114025.1	"Influenza A virus (A/Brown Skua/South Georgia and the South Sandwich Islands/96/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Stercorarius lonnbergi"	2023-10-30
PQ114033.1	"Influenza A virus (A/Brown Skua/South Georgia and the South Sandwich Islands/104/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Stercorarius lonnbergi"	2023-11-15
PQ114049.1	"Influenza A virus (A/Southern Elephant Seal/South Georgia and the South Sandwich Islands/120/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Mirounga leonina"	2023-12-09
PQ114065.1	"Influenza A virus (A/Kelp Gull/South Georgia and the South Sandwich Islands/136/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Larus dominicanus"	2023-11-08
PQ114073.1	"Influenza A virus (A/Brown Skua/South Georgia and the South Sandwich Islands/144/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Stercorarius lonnbergi"	2023-11-11
PQ114089.1	"Influenza A virus (A/Kelp Gull/South Georgia and the South Sandwich Islands/160/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Georgia and the South Sandwich Islands"	"Larus dominicanus"	2023-10-30
PQ098597.1	"Influenza A virus (A/Falco peregrinus/Zuerich/T0040_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Falco peregrinus"	2023-01-27
PQ098608.1	"Influenza A virus (A/Buteo buteo/Zuerich/V0119_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Buteo buteo"	2023-02-13
PQ098616.1	"Influenza A virus (A/Chroicocephalus ridibundus/Zuerich/V0121_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Chroicocephalus ridibundus"	2023-02-13
PQ098624.1	"Influenza A virus (A/Chroicocephalus ridibundus/Luzern/V0161_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Chroicocephalus ridibundus"	2023-02-21
PQ098664.1	"Influenza A virus (A/Chroicocephalus ridibundus/Stein am Rhein/V0245_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Chroicocephalus ridibundus"	2023-03-06
PQ098680.1	"Influenza A virus (A/Chroicocephalus ridibundus/Vevey/V0254_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Chroicocephalus ridibundus"	2023-03-06
PQ098691.1	"Influenza A virus (A/Cygnus olor/Zuerich/V0263/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Cygnus olor"	2023-03-07
PQ098707.1	"Influenza A virus (A/Chroicocephalus ridibundus/Baldegg/V0270_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Chroicocephalus ridibundus"	2023-03-07
PQ098724.1	"Influenza A virus (A/Chroicocephalus ridibundus/Altnau/V0282/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Chroicocephalus ridibundus"	2023-03-08
PQ098725.1	"Influenza A virus (A/Gallus gallus/Fehraltorf/V0384_HA/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Gallus gallus"	2023-03-20
PQ098748.1	"Influenza A virus (A/Larus michahellis/NA/15-0039_21VIR3035_2021_HA/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Larus michahellis"	2021-02-01
PQ098776.1	"Influenza A virus (A/Pavo cristatus/Seuzach/V0434_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Pavo cristatus"	2022-11-16
PQ098784.1	"Influenza A virus (A/Cygnus olor/San Nazzaro/V0469_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Switzerland	"Cygnus olor"	2022-11-22
LC831696.1	"Influenza A virus NIID-002(A/Ezo red fox/Hokkaido/1/2022 X A/Puerto Rico/8/1934) HA gene for Hemagglutinin, segement 4, complete cds"	Japan		2023-05-25
PQ037284.1	"Influenza A virus (A/duck/Bangladesh/59602/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-12-27
PQ037576.1	"Influenza A virus (A/duck/Bangladesh/59603/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-12-27
PQ009488.1	"Influenza A virus (A/duck/Bangladesh/59595/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2023-12-27
PP998353.1	"Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3350_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Gallus gallus"	2022-11-15
PP998361.1	"Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3352_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Gallus gallus"	2022-11-15
PP998369.1	"Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3353_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Gallus gallus"	2022-11-15
PP998377.1	"Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3354_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Gallus gallus"	2022-11-15
PP998385.1	"Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3404_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Gallus gallus"	2022-11-15
PP998393.1	"Influenza A virus (A/Gallus gallus domesticus/Komsomolsk-na-Amure/3406_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Gallus gallus"	2022-11-15
PP998401.1	"Influenza A virus (A/Corvus corax/Komsomolsk-na-Amure/3413_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Corvus corax"	2022-11-15
PP998409.1	"Influenza A virus (A/Corvus corax/Komsomolsk-na-Amure/3414_HA/2022(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Russia	"Corvus corax"	2022-11-15
PP989362.1	"Influenza A virus (A/Mute Swan/Karakol lake/02/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Kazakhstan	"Cygnus olor"	2024-01-09
ON847347.1	"Influenza A virus (A/chicken/Egypt/NZ/2022(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	"Gallus gallus"	2022-05-XX
PP947532.1	"Influenza A virus (A/Chestnut Teal/Victoria/23-01686-034/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Australia	"Anas castanea"	2023-04-XX
PP947540.1	"Influenza A virus (A/Grey Teal/Victoria/23-01686-040/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Australia	"Anas gracilis"	2023-04-XX
PP947548.1	"Influenza A virus (A/Pacific Black Duck/Victoria/23-01686-039/2023(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Australia	"Anas superciliosa"	2023-04-XX
PP786400.1	"Influenza A virus (A/Procellaria aequinoctialis/UbatubaBR/2271-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Procellaria aequinoctialis"	2023-11-10
OR839997.1	"Influenza A virus (A/Gallus gallus/Bonito/2108-SN52/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Gallus gallus"	2023-09-22
OR844540.1	"Influenza A virus (A/Otaria flavescens/Rio Grande/2148-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Otaria byronia"	2023-10-03
OR852415.1	"Influenza A virus (A/Otaria flavescens/Torres/2165-SO/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Otaria byronia"	2023-10-11
OR853704.1	"Influenza A virus (A/Megascops choliba/Serra/1409-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Megascops choliba"	2023-05-26
OR853751.1	"Influenza A virus (A/Thalasseus maximus/Ubatuba/1546-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus maximus"	2023-06-05
OR857851.1	"Influenza A virus (A/Sula leucogaster/Sao Francisco do Sul/2122-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sula leucogaster"	2023-09-27
OR860361.1	"Influenza A virus (A/Thalasseus maximus/Itapoa/1941-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus maximus"	2023-09-25
OR878088.1	"Influenza A virus (A/Thalasseus maximus/Antonina/1775-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus maximus"	2023-06-23
OR881253.1	"Influenza A virus (A/Numida meleagris/Maracaja/1843-N3/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Numida meleagris"	2023-07-15
OR889491.1	"Influenza A virus (A/Buteogallus urubitinga/Itapemirim/1630-SC/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Buteogallus urubitinga"	2023-06-07
PP386940.1	"Influenza A virus (A/Sterna hirundo/EspiritoSanto/1455-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Brazil	"Sterna hirundo"	2023-05-27
PP390166.1	"Influenza A virus (A/Thalasseus maximus/RioGrandeSul/2177-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus maximus"	2023-10-13
PP768250.1	"Influenza A virus (A/Procellaria aequinoctialis/SaoSebastiaoBR/2259-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Procellaria aequinoctialis"	2023-11-09
PP768660.1	"Influenza A virus (A/Pluvialis dominica/BertiogaBR/2252-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Pluvialis dominica"	2023-11-08
PP769614.1	"Influenza A virus (A/Sterna hirundo/PenhaBR/2261-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2023-11-09
PP769739.1	"Influenza A virus (A/Procellaria aequinoctialis/UbatubaBR/2271-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Procellaria aequinoctialis"	2023-11-10
PP776752.1	"Influenza A virus (A/Thalasseus acuflavidus/MatinhosBR/2277-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus acuflavidus"	2023-11-14
PP777458.1	"Influenza A virus (A/Thalasseus acuflavidus/IlhaCompridaBR/2280-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus acuflavidus"	2023-11-06
PP778505.1	"Influenza A virus (A/Thalasseus maximus/PraiaGrandeBR/2339-N/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus maximus"	2023-12-13
PP779060.1	"Influenza A virus (A/Sterna hirundo/ItapemirimBR/0155-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2024-02-02
PP779933.1	"Influenza A virus (A/Sterna hirundo/MacaeBR/0177-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2024-02-09
PP780174.1	"Influenza A virus (A/Thalasseus acuflavidus/BertiogaBR/0291-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Thalasseus acuflavidus"	2024-02-22
PP780446.1	"Influenza A virus (A/Sterna hirundo/PiumaBR/0448-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2024-03-02
PP782205.1	"Influenza A virus (A/Sterna hirundo/SaoFranciscodeItabapoanaBR/0481-R/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2024-03-02
PP782339.1	"Influenza A virus (A/Sterna hirundo/Cabo FrioBR/0613-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2024-03-09
PP785021.1	"Influenza A virus (A/Sterna hirundo/RiodasOstrasBR/0721-N/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Brazil	"Sterna hirundo"	2024-03-15
PP929866.1	"Influenza A virus (A/Gallus gallus/texcoco/CPA-01654-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2024-02-29
PP929874.1	"Influenza A virus (A/Gallus gallus/Temascalapa/CPA-04033-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2024-04-10
PP929882.1	"Influenza A virus (A/Gallus gallus/Tehuitzingo/CPA-04067-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2024-04-10
PP929890.1	"Influenza A virus (A/Gallus gallus/libres/CPA-05168-24/2024(H5N2)) clone segment 4 hemagglutinin (HA) gene segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Gallus gallus"	2024-04-29
PP886235.1	"Influenza A virus (A/Mexico/INER-INF645_HA/2024(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Mexico	"Homo sapiens"	2024-04-24
PP872509.1	"Influenza A virus (A/mallard duck/Bangladesh/59382/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas platyrhynchos"	2023-11-17
PP853088.1	"Influenza A virus (A/chicken/Serbia/22337-21/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Serbia	"Gallus gallus"	2021-05-XX
PP853096.1	"Influenza A virus (A/swan/Serbia/19524-21/2021(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Serbia	Anatidae	2021-03-XX
PP853104.1	"Influenza A virus (A/swan/Serbia/4917-22/2022(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds"	Serbia	Anatidae	2022-09-XX
PP836447.1	"Influenza A virus (A/bovine/Ohio/B24OSU-388/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-04-05
PP836503.1	"Influenza A virus (A/bovine/Ohio/B24OSU-486/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Bos taurus"	2024-04-05
PP829625.1	"Influenza A virus (A/environment/Chile/C62068/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2022-12-27
PP829694.1	"Influenza A virus (A/environment/Chile/C63709/2023(H5N7)) clone new segment 4 hemagglutinin (HA) gene, partial cds"	Chile		2023-04-26
PP829699.1	"Influenza A virus (A/environment/Chile/C62044/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2022-12-13
PP829708.1	"Influenza A virus (A/environment/Chile/C62069/2022(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2022-12-27
PP829711.1	"Influenza A virus (A/environment/Chile/C63181/2023(H5N7)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2023-03-15
PP829775.1	"Influenza A virus (A/environment/Chile/C63456/2023(H5N7)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2023-03-21
PP829958.1	"Influenza A virus (A/environment/Chile/C64558/2023(H5N1)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2023-07-19
PP829968.1	"Influenza A virus (A/environment/Chile/C64567/2023(H5N8)) clone new segment 4 hemagglutinin (HA) gene, complete cds"	Chile		2023-07-19
PP692235.1	"Influenza A virus (A/Calidris alba/Lima/HA_4/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Peru	"Calidris alba"	2023-04-20
PP801727.1	"Influenza A virus (A/chicken/USA/22-031261-005/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Gallus gallus"	2022-09-28
PP802782.1	"Influenza A virus (A/northern pintail/USA/IZ22_0627/2022(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas acuta"	2022-09-28
PP796346.1	"Influenza A virus (A/Band-tailed gull/Arica y Parinacota/232200-1/2023(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus belcheri"	2023-01-11
